height,date,pool
676114,2021-03-24,poolin.com
676112,2021-03-24,poolin.com
676110,2021-03-24,/1THash/
676109,2021-03-24,poolin.com
676106,2021-03-24,poolin.com
676104,2021-03-24,/HuoBi/
676102,2021-03-24,/F2Pool/
676101,2021-03-24,/ViaBTC/
676099,2021-03-24,poolin.com
676096,2021-03-24,poolin.com
676094,2021-03-24,/ViaBTC/
676093,2021-03-24,/slush/
676091,2021-03-24,/F2Pool/
676090,2021-03-24,/Binance/
676088,2021-03-24,SBICrypto.com
676087,2021-03-24,/Binance/
676085,2021-03-24,poolin.com
676083,2021-03-24,/Binance/
676080,2021-03-24,/F2Pool/
676079,2021-03-24,/HuoBi/
676078,2021-03-24,poolin.com
676077,2021-03-24,/Binance/
676076,2021-03-24,/HuoBi/
676075,2021-03-24,/ViaBTC/
676074,2021-03-24,/F2Pool/
676073,2021-03-24,poolin.com
676072,2021-03-24,/HuoBi/
676071,2021-03-24,poolin.com
676069,2021-03-24,/Bitdeer/
676068,2021-03-24,poolin.com
676067,2021-03-24,/Binance/
676063,2021-03-24,poolin.com
676062,2021-03-24,/ViaBTC/
676061,2021-03-24,/HuoBi/
676060,2021-03-24,/HuoBi/
676059,2021-03-24,poolin.com
676058,2021-03-24,/HuoBi/
676057,2021-03-24,poolin.com
676056,2021-03-24,/F2Pool/
676054,2021-03-24,www.okex.com
676053,2021-03-24,/Bitdeer/
676052,2021-03-24,/slush/
676051,2021-03-24,/slush/
676050,2021-03-24,/F2Pool/
676048,2021-03-24,/F2Pool/
676047,2021-03-24,poolin.com
676044,2021-03-24,poolin.com
676042,2021-03-24,/ViaBTC/
676041,2021-03-24,/F2Pool/
676040,2021-03-24,/HuoBi/
676039,2021-03-24,/ViaBTC/
676036,2021-03-24,/Binance/
676035,2021-03-24,/F2Pool/
676033,2021-03-24,/ViaBTC/
676031,2021-03-24,/F2Pool/
676030,2021-03-24,/F2Pool/
676027,2021-03-24,/ViaBTC/
676026,2021-03-24,/HuoBi/
676023,2021-03-24,/ViaBTC/
676022,2021-03-24,/ViaBTC/
676021,2021-03-24,/ViaBTC/
676019,2021-03-24,/Binance/
676018,2021-03-24,/ViaBTC/
676017,2021-03-24,poolin.com
676013,2021-03-24,/F2Pool/
676012,2021-03-24,poolin.com
676011,2021-03-24,/Binance/
676009,2021-03-24,/F2Pool/
676008,2021-03-23,poolin.com
676007,2021-03-23,/F2Pool/
676005,2021-03-23,/Binance/
676004,2021-03-23,poolin.com
676000,2021-03-23,/HuoBi/
675999,2021-03-23,poolin.com
675997,2021-03-23,/Binance/
675996,2021-03-23,/Binance/
675995,2021-03-23,SBICrypto.com
675994,2021-03-23,/slush/
675993,2021-03-23,/HuoBi/
675991,2021-03-23,/F2Pool/
675990,2021-03-23,/1THash/
675986,2021-03-23,poolin.com
675985,2021-03-23,poolin.com
675983,2021-03-23,poolin.com
675981,2021-03-23,poolin.com
675979,2021-03-23,/F2Pool/
675978,2021-03-23,poolin.com
675977,2021-03-23,poolin.com
675976,2021-03-23,poolin.com
675975,2021-03-23,/F2Pool/
675974,2021-03-23,/Binance/
675973,2021-03-23,/ViaBTC/
675972,2021-03-23,/F2Pool/
675970,2021-03-23,/Huobi/
675969,2021-03-23,/HuoBi/
675967,2021-03-23,/F2Pool/
675965,2021-03-23,/F2Pool/
675964,2021-03-23,SBICrypto.com
675960,2021-03-23,/1THash/
675959,2021-03-23,/ViaBTC/
675956,2021-03-23,poolin.com
675953,2021-03-23,poolin.com
675951,2021-03-23,/TMSPOOL/
675950,2021-03-23,/Binance/
675949,2021-03-23,/F2Pool/
675948,2021-03-23,SBICrypto.com
675947,2021-03-23,poolin.com
675946,2021-03-23,/ViaBTC/
675944,2021-03-23,poolin.com
675943,2021-03-23,/slush/
675942,2021-03-23,/ViaBTC/
675940,2021-03-23,poolin.com
675939,2021-03-23,poolin.com
675933,2021-03-23,poolin.com
675932,2021-03-23,/F2Pool/
675930,2021-03-23,/Binance/
675928,2021-03-23,/F2Pool/
675925,2021-03-23,poolin.com
675924,2021-03-23,/ViaBTC/
675922,2021-03-23,poolin.com
675921,2021-03-23,/Binance/
675920,2021-03-23,/F2Pool/
675919,2021-03-23,/HuoBi/
675918,2021-03-23,www.okex.com
675915,2021-03-23,/F2Pool/
675914,2021-03-23,/F2Pool/
675913,2021-03-23,/HuoBi/
675912,2021-03-23,/1THash/
675911,2021-03-23,poolin.com
675910,2021-03-23,/Binance/
675909,2021-03-23,SBICrypto.com
675908,2021-03-23,/F2Pool/
675907,2021-03-23,poolin.com
675906,2021-03-23,poolin.com
675905,2021-03-23,/Bitdeer/
675902,2021-03-23,poolin.com
675900,2021-03-23,/F2Pool/
675896,2021-03-23,poolin.com
675894,2021-03-23,/ViaBTC/
675893,2021-03-23,/F2Pool/
675892,2021-03-23,/F2Pool/
675886,2021-03-23,/Bitdeer/
675885,2021-03-23,poolin.com
675883,2021-03-23,/F2Pool/
675880,2021-03-23,poolin.com
675879,2021-03-23,poolin.com
675878,2021-03-23,/F2Pool/
675877,2021-03-23,/ViaBTC/
675876,2021-03-23,/1THash/
675875,2021-03-23,poolin.com
675873,2021-03-23,binance.com
675870,2021-03-23,/F2Pool/
675869,2021-03-23,/F2Pool/
675867,2021-03-23,poolin.com
675865,2021-03-23,poolin.com
675862,2021-03-23,/Bitdeer/
675860,2021-03-23,/ViaBTC/
675859,2021-03-23,/F2Pool/
675858,2021-03-23,/F2Pool/
675855,2021-03-23,poolin.com
675853,2021-03-23,/ViaBTC/
675851,2021-03-23,/Binance/
675850,2021-03-23,poolin.com
675847,2021-03-22,binance.com
675844,2021-03-22,/Binance/
675843,2021-03-22,/F2Pool/
675842,2021-03-22,/1THash/
675840,2021-03-22,/ViaBTC/
675839,2021-03-22,poolin.com
675837,2021-03-22,poolin.com
675836,2021-03-22,/Binance/
675835,2021-03-22,poolin.com
675833,2021-03-22,/HuoBi/
675832,2021-03-22,/ViaBTC/
675830,2021-03-22,/HuoBi/
675828,2021-03-22,/HuoBi/
675827,2021-03-22,poolin.com
675826,2021-03-22,/F2Pool/
675825,2021-03-22,binance.com
675824,2021-03-22,/Binance/
675823,2021-03-22,/1THash/
675821,2021-03-22,/Bitdeer/
675820,2021-03-22,SBICrypto.com
675819,2021-03-22,poolin.com
675818,2021-03-22,/HuoBi/
675816,2021-03-22,hash.okkong.com
675815,2021-03-22,/Bitdeer/
675814,2021-03-22,/Binance/
675813,2021-03-22,/ViaBTC/
675812,2021-03-22,poolin.com
675811,2021-03-22,poolin.com
675810,2021-03-22,SBICrypto.com
675809,2021-03-22,/Huobi/
675807,2021-03-22,poolin.com
675806,2021-03-22,/1THash/
675804,2021-03-22,poolin.com
675802,2021-03-22,poolin.com
675801,2021-03-22,/ViaBTC/
675800,2021-03-22,/1THash/
675797,2021-03-22,/F2Pool/
675796,2021-03-22,/Binance/
675795,2021-03-22,/F2Pool/
675794,2021-03-22,poolin.com
675791,2021-03-22,poolin.com
675790,2021-03-22,www.okex.com
675789,2021-03-22,/F2Pool/
675787,2021-03-22,/Binance/
675786,2021-03-22,/HuoBi/
675784,2021-03-22,poolin.com
675783,2021-03-22,binance.com
675781,2021-03-22,/F2Pool/
675780,2021-03-22,/slush/
675778,2021-03-22,poolin.com
675777,2021-03-22,/F2Pool/
675776,2021-03-22,www.okex.com
675775,2021-03-22,/F2Pool/
675771,2021-03-22,/Binance/
675770,2021-03-22,/F2Pool/
675769,2021-03-22,poolin.com
675768,2021-03-22,/HuoBi/
675767,2021-03-22,/ViaBTC/
675766,2021-03-22,binance.com
675765,2021-03-22,/Binance/
675764,2021-03-22,poolin.com
675763,2021-03-22,/ViaBTC/
675762,2021-03-22,/HuoBi/
675761,2021-03-22,/1THash/
675759,2021-03-22,poolin.com
675758,2021-03-22,poolin.com
675757,2021-03-22,poolin.com
675756,2021-03-22,hash.okkong.com
675755,2021-03-22,/ViaBTC/
675754,2021-03-22,/slush/
675752,2021-03-22,/ViaBTC/
675750,2021-03-22,/HuoBi/
675749,2021-03-22,/F2Pool/
675748,2021-03-22,/F2Pool/
675747,2021-03-22,/F2Pool/
675745,2021-03-22,/HuoBi/
675743,2021-03-22,poolin.com
675742,2021-03-22,/F2Pool/
675740,2021-03-22,/F2Pool/
675739,2021-03-22,/ViaBTC/
675738,2021-03-22,binance.com
675737,2021-03-22,/F2Pool/
675736,2021-03-22,binance.com
675735,2021-03-22,/ViaBTC/
675733,2021-03-22,poolin.com
675732,2021-03-22,/F2Pool/
675731,2021-03-22,poolin.com
675728,2021-03-22,/ViaBTC/
675727,2021-03-22,/F2Pool/
675725,2021-03-22,poolin.com
675724,2021-03-22,binance.com
675723,2021-03-22,poolin.com
675721,2021-03-22,/slush/
675720,2021-03-22,/ViaBTC/
675719,2021-03-22,binance.com
675717,2021-03-22,/1THash/
675716,2021-03-22,/F2Pool/
675715,2021-03-22,/ViaBTC/
675714,2021-03-22,/F2Pool/
675712,2021-03-22,binance.com
675711,2021-03-22,poolin.com
675709,2021-03-22,poolin.com
675708,2021-03-22,/F2Pool/
675707,2021-03-22,poolin.com
675705,2021-03-22,/Binance/
675704,2021-03-22,/F2Pool/
675703,2021-03-22,/F2Pool/
675702,2021-03-22,/HuoBi/
675701,2021-03-22,/ViaBTC/
675700,2021-03-22,poolin.com
675699,2021-03-22,poolin.com
675698,2021-03-22,poolin.com
675697,2021-03-22,binance.com
675696,2021-03-21,binance.com
675695,2021-03-21,poolin.com
675694,2021-03-21,binance.com
675693,2021-03-21,binance.com
675691,2021-03-21,/F2Pool/
675690,2021-03-21,/F2Pool/
675687,2021-03-21,poolin.com
675684,2021-03-21,/1THash/
675683,2021-03-21,/ViaBTC/
675682,2021-03-21,poolin.com
675681,2021-03-21,poolin.com
675680,2021-03-21,/F2Pool/
675677,2021-03-21,/HuoBi/
675676,2021-03-21,/ViaBTC/
675675,2021-03-21,/HuoBi/
675674,2021-03-21,poolin.com
675673,2021-03-21,/HuoBi/
675672,2021-03-21,poolin.com
675671,2021-03-21,/HuoBi/
675670,2021-03-21,binance.com
675669,2021-03-21,/HuoBi/
675667,2021-03-21,poolin.com
675665,2021-03-21,/Binance/
675664,2021-03-21,/bpool/
675663,2021-03-21,/slush/
675662,2021-03-21,/Binance/
675661,2021-03-21,poolin.com
675660,2021-03-21,poolin.com
675658,2021-03-21,/bpool/
675657,2021-03-21,/HuoBi/
675656,2021-03-21,poolin.com
675654,2021-03-21,/Binance/
675653,2021-03-21,poolin.com
675652,2021-03-21,poolin.com
675651,2021-03-21,/1THash/
675649,2021-03-21,/F2Pool/
675647,2021-03-21,/ViaBTC/
675646,2021-03-21,/F2Pool/
675645,2021-03-21,/ViaBTC/
675644,2021-03-21,poolin.com
675642,2021-03-21,/HuoBi/
675641,2021-03-21,poolin.com
675640,2021-03-21,/ViaBTC/
675637,2021-03-21,poolin.com
675636,2021-03-21,poolin.com
675634,2021-03-21,/ViaBTC/
675633,2021-03-21,poolin.com
675632,2021-03-21,/F2Pool/
675631,2021-03-21,/TMSPOOL/
675629,2021-03-21,/Binance/
675628,2021-03-21,/F2Pool/
675626,2021-03-21,poolin.com
675625,2021-03-21,/F2Pool/
675624,2021-03-21,poolin.com
675623,2021-03-21,poolin.com
675622,2021-03-21,/bpool/
675621,2021-03-21,/bpool/
675620,2021-03-21,poolin.com
675619,2021-03-21,binance.com
675618,2021-03-21,/HuoBi/
675616,2021-03-21,www.okex.com
675615,2021-03-21,/Binance/
675614,2021-03-21,poolin.com
675613,2021-03-21,poolin.com
675612,2021-03-21,poolin.com
675611,2021-03-21,/F2Pool/
675610,2021-03-21,www.okex.com
675609,2021-03-21,/ViaBTC/
675608,2021-03-21,/HuoBi/
675606,2021-03-21,poolin.com
675605,2021-03-21,/slush/
675603,2021-03-21,poolin.com
675602,2021-03-21,/bpool/
675601,2021-03-21,/F2Pool/
675600,2021-03-21,/Binance/
675599,2021-03-21,/F2Pool/
675598,2021-03-21,/Binance/
675597,2021-03-21,poolin.com
675595,2021-03-21,/F2Pool/
675594,2021-03-21,poolin.com
675593,2021-03-21,binance.com
675591,2021-03-21,poolin.com
675590,2021-03-21,/slush/
675589,2021-03-21,/slush/
675588,2021-03-21,/Binance/
675587,2021-03-21,/ViaBTC/
675585,2021-03-21,/F2Pool/
675584,2021-03-21,/slush/
675583,2021-03-21,/F2Pool/
675582,2021-03-21,/HuoBi/
675580,2021-03-21,/Binance/
675579,2021-03-21,poolin.com
675578,2021-03-21,/F2Pool/
675577,2021-03-21,/F2Pool/
675576,2021-03-21,/1THash/
675575,2021-03-21,poolin.com
675574,2021-03-21,/bitdeer/
675573,2021-03-21,/bpool/
675571,2021-03-21,poolin.com
675570,2021-03-21,www.okex.com
675568,2021-03-21,/1THash/
675564,2021-03-21,/HuoBi/
675563,2021-03-21,/HuoBi/
675561,2021-03-21,/HuoBi/
675560,2021-03-21,/HuoBi/
675559,2021-03-21,/ViaBTC/
675558,2021-03-21,/ViaBTC/
675557,2021-03-21,/Binance/
675556,2021-03-21,/F2Pool/
675555,2021-03-21,poolin.com
675552,2021-03-21,/ViaBTC/
675550,2021-03-21,/bpool/
675549,2021-03-21,/F2Pool/
675548,2021-03-21,/ViaBTC/
675546,2021-03-21,/F2Pool/
675545,2021-03-21,/ViaBTC/
675544,2021-03-21,/HuoBi/
675543,2021-03-21,binance.com
675542,2021-03-21,/HuoBi/
675541,2021-03-21,poolin.com
675540,2021-03-20,/TMSPOOL/
675538,2021-03-20,/bpool/
675537,2021-03-20,binance.com
675536,2021-03-20,poolin.com
675535,2021-03-20,/bpool/
675534,2021-03-20,/HuoBi/
675532,2021-03-20,/1THash/
675530,2021-03-20,hash.okkong.com
675528,2021-03-20,poolin.com
675527,2021-03-20,/HuoBi/
675526,2021-03-20,/slush/
675525,2021-03-20,/F2Pool/
675524,2021-03-20,/F2Pool/
675523,2021-03-20,/HuoBi/
675522,2021-03-20,/slush/
675521,2021-03-20,poolin.com
675520,2021-03-20,/F2Pool/
675519,2021-03-20,binance.com
675518,2021-03-20,binance.com
675517,2021-03-20,/HuoBi/
675516,2021-03-20,/ViaBTC/
675515,2021-03-20,/ViaBTC/
675514,2021-03-20,/bpool/
675513,2021-03-20,/Binance/
675512,2021-03-20,/bitdeer/
675511,2021-03-20,poolin.com
675510,2021-03-20,/HuoBi/
675509,2021-03-20,poolin.com
675507,2021-03-20,/ViaBTC/
675506,2021-03-20,poolin.com
675505,2021-03-20,/bpool/
675504,2021-03-20,/TMSPOOL/
675503,2021-03-20,/F2Pool/
675502,2021-03-20,binance.com
675501,2021-03-20,binance.com
675500,2021-03-20,poolin.com
675499,2021-03-20,poolin.com
675498,2021-03-20,/bpool/
675496,2021-03-20,binance.com
675494,2021-03-20,/ViaBTC/
675493,2021-03-20,/HuoBi/
675492,2021-03-20,/HuoBi/
675491,2021-03-20,/F2Pool/
675490,2021-03-20,poolin.com
675488,2021-03-20,/F2Pool/
675487,2021-03-20,binance.com
675486,2021-03-20,/F2Pool/
675484,2021-03-20,poolin.com
675483,2021-03-20,binance.com
675482,2021-03-20,/F2Pool/
675481,2021-03-20,/bpool/
675480,2021-03-20,/ViaBTC/
675479,2021-03-20,poolin.com
675478,2021-03-20,/F2Pool/
675477,2021-03-20,poolin.com
675476,2021-03-20,binance.com
675475,2021-03-20,/Binance/
675474,2021-03-20,/bpool/
675472,2021-03-20,/ViaBTC/
675471,2021-03-20,binance.com
675470,2021-03-20,/bpool/
675468,2021-03-20,/HuoBi/
675467,2021-03-20,poolin.com
675466,2021-03-20,/ViaBTC/
675465,2021-03-20,/F2Pool/
675464,2021-03-20,/ViaBTC/
675463,2021-03-20,/F2Pool/
675461,2021-03-20,poolin.com
675458,2021-03-20,/ViaBTC/
675457,2021-03-20,/F2Pool/
675456,2021-03-20,/F2Pool/
675455,2021-03-20,poolin.com
675454,2021-03-20,/ViaBTC/
675452,2021-03-20,poolin.com
675451,2021-03-20,/ViaBTC/
675450,2021-03-20,/bitdeer/
675449,2021-03-20,poolin.com
675445,2021-03-20,poolin.com
675444,2021-03-20,binance.com
675443,2021-03-20,/F2Pool/
675442,2021-03-20,/TMSPOOL/
675441,2021-03-20,/F2Pool/
675440,2021-03-20,poolin.com
675437,2021-03-20,binance.com
675436,2021-03-20,poolin.com
675435,2021-03-20,/Binance/
675434,2021-03-20,binance.com
675433,2021-03-20,poolin.com
675432,2021-03-20,/HuoBi/
675431,2021-03-20,/1THash/
675430,2021-03-20,binance.com
675429,2021-03-20,/F2Pool/
675428,2021-03-20,/slush/
675427,2021-03-20,/Binance/
675426,2021-03-20,/bitdeer/
675424,2021-03-20,poolin.com
675422,2021-03-20,/Huobi/
675421,2021-03-20,poolin.com
675419,2021-03-20,/F2Pool/
675418,2021-03-20,/F2Pool/
675417,2021-03-20,binance.com
675416,2021-03-20,/HuoBi/
675415,2021-03-20,poolin.com
675414,2021-03-20,/F2Pool/
675413,2021-03-20,/ViaBTC/
675411,2021-03-20,binance.com
675410,2021-03-20,/F2Pool/
675409,2021-03-20,/F2Pool/
675408,2021-03-20,/HuoBi/
675407,2021-03-20,/HuoBi/
675406,2021-03-20,/F2Pool/
675403,2021-03-20,poolin.com
675402,2021-03-20,/bpool/
675401,2021-03-20,/slush/
675400,2021-03-20,poolin.com
675399,2021-03-20,/ViaBTC/
675398,2021-03-20,/TMSPOOL/
675397,2021-03-20,/F2Pool/
675396,2021-03-20,/F2Pool/
675395,2021-03-20,/ViaBTC/
675394,2021-03-20,/Huobi/
675393,2021-03-20,/Binance/
675392,2021-03-20,/F2Pool/
675391,2021-03-20,/bitdeer/
675389,2021-03-20,poolin.com
675388,2021-03-20,/ViaBTC/
675387,2021-03-20,poolin.com
675386,2021-03-19,binance.com
675385,2021-03-19,poolin.com
675384,2021-03-19,hash.okkong.com
675382,2021-03-19,poolin.com
675381,2021-03-19,/bpool/
675380,2021-03-19,poolin.com
675379,2021-03-19,/F2Pool/
675378,2021-03-19,poolin.com
675376,2021-03-19,/bpool/
675374,2021-03-19,/F2Pool/
675373,2021-03-19,/F2Pool/
675372,2021-03-19,/bpool/
675371,2021-03-19,/ViaBTC/
675370,2021-03-19,/bpool/
675369,2021-03-19,/bpool/
675368,2021-03-19,/bpool/
675367,2021-03-19,/bitdeer/
675366,2021-03-19,poolin.com
675364,2021-03-19,Sigmapool.com
675363,2021-03-19,binance.com
675360,2021-03-19,/bpool/
675359,2021-03-19,/Binance/
675358,2021-03-19,binance.com
675357,2021-03-19,/HuoBi/
675355,2021-03-19,/bitdeer/
675354,2021-03-19,poolin.com
675353,2021-03-19,poolin.com
675351,2021-03-19,poolin.com
675350,2021-03-19,/HuoBi/
675349,2021-03-19,poolin.com
675348,2021-03-19,/bpool/
675347,2021-03-19,binance.com
675346,2021-03-19,poolin.com
675345,2021-03-19,/F2Pool/
675343,2021-03-19,binance.com
675342,2021-03-19,/Binance/
675341,2021-03-19,/F2Pool/
675340,2021-03-19,/F2Pool/
675338,2021-03-19,/HuoBi/
675337,2021-03-19,/F2Pool/
675336,2021-03-19,/ViaBTC/
675335,2021-03-19,SBICrypto.com
675334,2021-03-19,poolin.com
675333,2021-03-19,/F2Pool/
675332,2021-03-19,/ViaBTC/
675331,2021-03-19,/slush/
675328,2021-03-19,poolin.com
675327,2021-03-19,/F2Pool/
675326,2021-03-19,/F2Pool/
675325,2021-03-19,binance.com
675324,2021-03-19,/ViaBTC/
675323,2021-03-19,/Huobi/
675322,2021-03-19,/F2Pool/
675320,2021-03-19,/bpool/
675319,2021-03-19,/bpool/
675318,2021-03-19,/TMSPOOL/
675316,2021-03-19,/F2Pool/
675314,2021-03-19,/ViaBTC/
675313,2021-03-19,/F2Pool/
675311,2021-03-19,/F2Pool/
675310,2021-03-19,poolin.com
675308,2021-03-19,/ViaBTC/
675307,2021-03-19,www.okex.com
675306,2021-03-19,/F2Pool/
675305,2021-03-19,/F2Pool/
675304,2021-03-19,/bpool/
675303,2021-03-19,/F2Pool/
675302,2021-03-19,/1THash/
675301,2021-03-19,poolin.com
675300,2021-03-19,/F2Pool/
675299,2021-03-19,poolin.com
675297,2021-03-19,poolin.com
675296,2021-03-19,poolin.com
675295,2021-03-19,binance.com
675294,2021-03-19,/1THash/
675293,2021-03-19,poolin.com
675292,2021-03-19,poolin.com
675291,2021-03-19,/ViaBTC/
675290,2021-03-19,/bpool/
675289,2021-03-19,/bpool/
675288,2021-03-19,/F2Pool/
675287,2021-03-19,/bpool/
675285,2021-03-19,/slush/
675283,2021-03-19,/Binance/
675281,2021-03-19,/ViaBTC/
675280,2021-03-19,/F2Pool/
675279,2021-03-19,/F2Pool/
675278,2021-03-19,/bitdeer/
675277,2021-03-19,/ViaBTC/
675276,2021-03-19,/bpool/
675274,2021-03-19,/Binance/
675273,2021-03-19,poolin.com
675271,2021-03-19,/F2Pool/
675270,2021-03-19,/1THash/
675268,2021-03-19,poolin.com
675267,2021-03-19,/bitdeer/
675266,2021-03-19,/F2Pool/
675265,2021-03-19,poolin.com
675264,2021-03-19,/HuoBi/
675263,2021-03-19,/1THash/
675262,2021-03-19,binance.com
675261,2021-03-19,/slush/
675260,2021-03-19,/F2Pool/
675259,2021-03-19,poolin.com
675258,2021-03-19,/F2Pool/
675257,2021-03-19,poolin.com
675256,2021-03-19,/1THash/
675254,2021-03-19,/Binance/
675253,2021-03-19,binance.com
675252,2021-03-19,/Binance/
675250,2021-03-19,/bpool/
675248,2021-03-19,/F2Pool/
675247,2021-03-19,www.okex.com
675246,2021-03-19,/F2Pool/
675244,2021-03-19,/F2Pool/
675243,2021-03-19,binance.com
675242,2021-03-19,/bpool/
675241,2021-03-19,poolin.com
675240,2021-03-19,/bpool/
675239,2021-03-19,/HuoBi/
675237,2021-03-18,/F2Pool/
675236,2021-03-18,binance.com
675234,2021-03-18,www.okex.com
675233,2021-03-18,/bitdeer/
675232,2021-03-18,/bpool/
675231,2021-03-18,/F2Pool/
675230,2021-03-18,poolin.com
675229,2021-03-18,poolin.com
675228,2021-03-18,/1THash/
675227,2021-03-18,/bpool/
675226,2021-03-18,poolin.com
675225,2021-03-18,/HuoBi/
675224,2021-03-18,/1THash/
675222,2021-03-18,/F2Pool/
675220,2021-03-18,/slush/
675219,2021-03-18,/F2Pool/
675216,2021-03-18,/slush/
675215,2021-03-18,/slush/
675213,2021-03-18,poolin.com
675212,2021-03-18,poolin.com
675211,2021-03-18,/Binance/
675210,2021-03-18,/Binance/
675209,2021-03-18,/F2Pool/
675208,2021-03-18,/F2Pool/
675206,2021-03-18,/1THash/
675205,2021-03-18,/HuoBi/
675204,2021-03-18,poolin.com
675203,2021-03-18,binance.com
675202,2021-03-18,/bpool/
675201,2021-03-18,www.okex.com
675200,2021-03-18,poolin.com
675199,2021-03-18,/F2Pool/
675198,2021-03-18,/HuoBi/
675197,2021-03-18,/HuoBi/
675196,2021-03-18,/ViaBTC/
675195,2021-03-18,binance.com
675194,2021-03-18,/HuoBi/
675193,2021-03-18,/F2Pool/
675192,2021-03-18,/bpool/
675191,2021-03-18,poolin.com
675187,2021-03-18,Sigmapool.com
675184,2021-03-18,poolin.com
675183,2021-03-18,/F2Pool/
675182,2021-03-18,SBICrypto.com
675180,2021-03-18,poolin.com
675179,2021-03-18,/bpool/
675178,2021-03-18,poolin.com
675177,2021-03-18,/1THash/
675175,2021-03-18,binance.com
675174,2021-03-18,poolin.com
675173,2021-03-18,/Binance/
675172,2021-03-18,/HuoBi/
675170,2021-03-18,poolin.com
675168,2021-03-18,poolin.com
675167,2021-03-18,binance.com
675165,2021-03-18,/ViaBTC/
675163,2021-03-18,poolin.com
675162,2021-03-18,poolin.com
675161,2021-03-18,/F2Pool/
675160,2021-03-18,/F2Pool/
675158,2021-03-18,Sigmapool.com
675157,2021-03-18,poolin.com
675156,2021-03-18,/F2Pool/
675155,2021-03-18,/F2Pool/
675154,2021-03-18,/F2Pool/
675151,2021-03-18,/F2Pool/
675150,2021-03-18,/ViaBTC/
675149,2021-03-18,poolin.com
675148,2021-03-18,/Huobi/
675147,2021-03-18,/F2Pool/
675146,2021-03-18,/HuoBi/
675145,2021-03-18,/ViaBTC/
675144,2021-03-18,/F2Pool/
675142,2021-03-18,/ViaBTC/
675140,2021-03-18,poolin.com
675139,2021-03-18,/F2Pool/
675138,2021-03-18,poolin.com
675137,2021-03-18,/Binance/
675136,2021-03-18,/slush/
675134,2021-03-18,/F2Pool/
675133,2021-03-18,poolin.com
675132,2021-03-18,/ViaBTC/
675131,2021-03-18,poolin.com
675130,2021-03-18,/bpool/
675128,2021-03-18,/F2Pool/
675127,2021-03-18,/F2Pool/
675126,2021-03-18,/bpool/
675125,2021-03-18,SBICrypto.com
675124,2021-03-18,/F2Pool/
675122,2021-03-18,/HuoBi/
675121,2021-03-18,/F2Pool/
675120,2021-03-18,/bpool/
675118,2021-03-18,poolin.com
675117,2021-03-18,/ViaBTC/
675116,2021-03-18,/F2Pool/
675115,2021-03-18,/F2Pool/
675113,2021-03-18,poolin.com
675109,2021-03-18,/ViaBTC/
675108,2021-03-18,/1THash/
675107,2021-03-18,/F2Pool/
675106,2021-03-18,binance.com
675105,2021-03-18,binance.com
675104,2021-03-18,poolin.com
675103,2021-03-18,/bpool/
675102,2021-03-18,binance.com
675101,2021-03-18,/Binance/
675100,2021-03-18,/HuoBi/
675099,2021-03-18,/1THash/
675098,2021-03-18,SBICrypto.com
675097,2021-03-18,/slush/
675095,2021-03-18,/1THash/
675094,2021-03-18,/F2Pool/
675092,2021-03-18,poolin.com
675091,2021-03-18,/TMSPOOL/
675090,2021-03-18,/ViaBTC/
675089,2021-03-18,/Binance/
675088,2021-03-18,/ViaBTC/
675087,2021-03-18,/1THash/
675086,2021-03-17,binance.com
675085,2021-03-17,/F2Pool/
675083,2021-03-17,/ViaBTC/
675080,2021-03-17,/F2Pool/
675079,2021-03-17,/ViaBTC/
675078,2021-03-17,/BTCcom/
675077,2021-03-17,binance.com
675076,2021-03-17,/Huobi/
675075,2021-03-17,/F2Pool/
675074,2021-03-17,/slush/
675073,2021-03-17,www.okex.com
675072,2021-03-17,/BTCcom/
675071,2021-03-17,poolin.com
675070,2021-03-17,/ViaBTC/
675069,2021-03-17,/Binance/
675068,2021-03-17,poolin.com
675065,2021-03-17,/ViaBTC/
675064,2021-03-17,binance.com
675063,2021-03-17,/F2Pool/
675061,2021-03-17,SBICrypto.com
675059,2021-03-17,/1THash/
675058,2021-03-17,/F2Pool/
675056,2021-03-17,/F2Pool/
675055,2021-03-17,binance.com
675054,2021-03-17,binance.com
675053,2021-03-17,/1THash/
675052,2021-03-17,poolin.com
675051,2021-03-17,/1THash/
675050,2021-03-17,/ViaBTC/
675049,2021-03-17,/1THash/
675048,2021-03-17,/F2Pool/
675047,2021-03-17,/Binance/
675046,2021-03-17,/1THash/
675045,2021-03-17,/1THash/
675044,2021-03-17,poolin.com
675042,2021-03-17,/slush/
675041,2021-03-17,poolin.com
675040,2021-03-17,binance.com
675039,2021-03-17,poolin.com
675038,2021-03-17,/slush/
675036,2021-03-17,/ViaBTC/
675035,2021-03-17,/HuoBi/
675034,2021-03-17,/ViaBTC/
675033,2021-03-17,binance.com
675032,2021-03-17,poolin.com
675031,2021-03-17,/HuoBi/
675030,2021-03-17,poolin.com
675029,2021-03-17,/ViaBTC/
675028,2021-03-17,poolin.com
675027,2021-03-17,/F2Pool/
675026,2021-03-17,/BTCcom/
675025,2021-03-17,poolin.com
675024,2021-03-17,poolin.com
675023,2021-03-17,/ViaBTC/
675022,2021-03-17,/slush/
675021,2021-03-17,/F2Pool/
675020,2021-03-17,poolin.com
675019,2021-03-17,poolin.com
675018,2021-03-17,poolin.com
675017,2021-03-17,/ViaBTC/
675016,2021-03-17,/slush/
675015,2021-03-17,poolin.com
675014,2021-03-17,binance.com
